name,min_frames,max_frames,mean_frames,median_frames,threshold_frames,min_lips,max_lips,mean_lips,median_lips,threshold_lips
R_100_269,0.2665668402777778,7.582157118055555,3.28570056199114,2.104992404513889,5.671591248861226,2.0,551.0,118.8103448275862,54.0,258.2563493198147
R_101_269,0.5391710069444444,25.385494791666666,3.4428468276515174,2.973075629340278,6.21368054426598,1.0,153.0,41.375,24.0,88.67705465939085
R_107_203,0.15907877604166668,65.93284722222222,1.748402928018162,0.7344075520833333,9.782513671848776,0.0,467.0,98.546875,36.0,219.98911045675686
R_104_2,0.22371744791666667,1.6874305555555555,0.6059028294477513,0.5401736111111111,0.9035568290936985,1.0,110.0,26.93548387096774,20.0,49.70067445187929
R_105_357,0.058190104166666666,31.493776041666667,1.2647842881944447,0.7358778211805556,5.073008134610944,4.0,585.0,153.02631578947367,97.5,310.4209734333964
R_100_432,0.06388671875,44.607326388888886,1.51448344311683,0.696123046875,6.477965058015106,0.0,4273.0,233.16949152542372,37.0,778.2115098883178
R_105_191,0.022068142361111112,16.759340277777778,0.7818531048487104,0.5060004340277777,2.728611579767027,0.0,473.0,49.15238095238095,22.0,121.16954569899252
R_105_92,0.10788519965277778,56.73074110243056,2.6138102706755046,1.6276622178819444,10.91993781751672,2.0,96.0,25.8,17.0,52.71765220073995
R_106_337,0.4467545572916667,36.61117513020833,2.4700589761078042,1.3370855034722222,6.939606745212689,0.0,155.0,60.63636363636363,58.0,103.0376344733921
R_105_348,0.039916449652777776,4.169631076388889,1.7681383654161973,1.8302289496527777,2.913638816013457,0.0,658.0,31.94736842105263,11.0,107.62999778745106
R_108_10,0.34953993055555554,40.96258029513889,2.46679665160335,1.056072048611111,8.405476544911833,0.0,939.0,88.0,13.0,299.4243900955439
R_10_278,0.3479177517361111,4.265384114583333,1.8300684864552055,1.7081022135416666,2.7817664202378465,0.0,1667.0,147.2882882882883,24.0,414.5232588712481
R_103_250,0.39107530381944444,33.160311414930554,2.4562848293895745,1.78220703125,6.188867703390613,0.0,164.0,21.17948717948718,11.0,51.17211173857075
R_107_138,1.1403721788194445,7.569542100694444,4.0798599647877465,3.6863720703125,5.649363254994132,0.0,171.0,25.842105263157894,6.0,70.30055796475895
R_104_219,0.387919921875,28.152069227430555,1.7041841171364374,0.9771082899305555,5.211881146710558,0.0,1960.0,314.2173913043478,123.0,775.4240591032644
R_100_242,0.3285959201388889,3.1295865885416667,1.4327358721211323,1.513125,2.0733360175333,9.0,68.0,39.5,40.5,62.76478024826368
R_105_334,0.042685546875,42.67976996527778,6.1217652424670455,4.8658241102430555,12.656674017726235,0.0,168.0,16.718309859154928,6.0,46.67470215524
R_10_137,1.0827734375,4.545139973958333,2.206077141794217,2.0549609375,2.9926833075152377,10.0,1101.0,356.9375,280.0,617.7872656897869
R_107_148,1.36107421875,13.000103081597222,5.4514943046471265,3.847403971354167,9.041027978260347,0.0,1171.0,60.31818181818182,22.0,236.42917119281566
R_105_312,0.029289279513888888,7.609634331597222,2.486155775282118,2.3604562717013886,4.133080100909668,0.0,331.0,26.527272727272727,13.0,79.45770890892689
R_10_224,0.6134016927083333,3.4510514322916666,2.359707149192331,2.359580078125,3.0386388811434886,5.0,1548.0,371.26666666666665,251.0,722.4617311726095
R_103_287,0.11600043402777778,39.70504774305556,1.0091666515962578,0.46825141059027775,5.606668213221097,0.0,601.0,67.47142857142858,15.0,199.71187207476527
R_107_334,0.119833984375,18.793135850694444,1.6082807763585756,0.9293717447916667,4.038416511718574,0.0,886.0,31.7,10.0,131.68015914281298
R_107_350,0.034449869791666664,38.90319118923611,2.689218558517158,2.261144748263889,7.944645705455659,0.0,1673.0,265.4736842105263,25.0,690.7654563067454
R_106_36,0.05248155381944444,43.047568359375,1.5152973524305555,0.47543077256944444,6.418746074775467,0.0,15.0,4.461538461538462,3.0,8.005013171163391
R_100_39,0.061052517361111114,32.38578559027778,1.0692905424635704,0.5069672309027777,5.125468467438641,1.0,2130.0,317.8833333333333,106.5,798.8113283480641
R_106_245,0.14352213541666667,42.83055013020833,1.6237698696049885,1.212287326388889,5.955774198541933,1.0,1796.0,242.70652173913044,114.0,566.5853416046273
R_104_234,0.0730859375,28.820899522569444,1.83505622016059,1.046018337673611,6.2268211557019475,1.0,3539.0,712.4761904761905,129.0,1879.6728572624338
R_106_192,3.0904774305555556,7.589157986111111,5.3271776400211355,5.3175238715277775,6.4957226849170695,0.0,5.0,1.9615384615384615,2.0,3.613594738070348
R_101_300,0.40138780381944444,48.55060438368056,3.1939676227767775,1.5821137152777778,11.360901991355469,0.0,1424.0,88.6219512195122,25.0,278.08007711904565
R_105_419,0.08037434895833333,2.712956814236111,1.4657874177631574,1.636740993923611,2.1567559924900497,0.0,142.0,31.43548387096774,23.0,64.21855432870304
R_101_440,1.3151356336805555,32.27752821180555,9.036645184483726,6.190582682291667,16.740216760181596,1.0,4699.0,633.5411764705882,232.0,1526.204508738183
R_103_109,0.07137261284722222,48.08337673611111,2.1174178670858366,1.97845703125,6.584916275285169,0.0,32.0,5.7727272727272725,3.0,13.721036516504263
R_103_327,0.08114908854166666,49.53890842013889,1.0235181715915536,0.2992654079861111,5.981008391262627,0.0,2510.0,109.13265306122449,15.0,421.2291398998989
R_103_109,0.07137261284722222,48.08337673611111,2.1174178670858366,1.97845703125,6.584916275285169,0.0,22.0,4.636363636363637,3.0,9.540401439731337
R_101_275,0.10711263020833334,21.876890190972222,0.9509545762803822,0.6149555121527778,3.3373897463363553,0.0,4498.0,358.9620253164557,90.0,1058.7324477605193
